2013-07-22T00:00:00Z,4363.04,725
2013-07-23T00:00:00Z,4850.12,787
2013-07-24T00:00:00Z,4781.47,748
2013-07-25T00:00:00Z,4999.47,767
2013-07-26T00:00:00Z,5005.35,782
2013-07-27T00:00:00Z,2295.88,351
2013-07-28T00:00:00Z,1951.3,279
2013-07-29T00:00:00Z,4699.86,770
2013-07-30T00:00:00Z,4877.21,809
2013-07-31T00:00:00Z,4594.7,761
2013-01-08T00:00:00Z,5312.63,865
2013-02-08T00:00:00Z,5239.44,834
2013-03-08T00:00:00Z,2954.04,434
2013-04-08T00:00:00Z,2167.02,308
2013-05-08T00:00:00Z,4979.17,810
2013-06-08T00:00:00Z,4652.59,757
2013-07-08T00:00:00Z,4983.08,813
2013-08-08T00:00:00Z,4744.99,760
2013-09-08T00:00:00Z,5093.06,826
2013-10-08T00:00:00Z,3261.02,452
2013-11-08T00:00:00Z,2041.56,288
2013-12-08T00:00:00Z,4582.07,763
2013-08-13T00:00:00Z,4620.94,761
2013-08-14T00:00:00Z,4435.3,744
2013-08-15T00:00:00Z,4698.13,751
2013-08-16T00:00:00Z,5166.15,840
2013-08-17T00:00:00Z,2693.88,399
2013-08-18T00:00:00Z,2295.75,306
2013-08-19T00:00:00Z,3989.67,702
2013-08-20T00:00:00Z,4611.7,789
2013-08-21T00:00:00Z,4549.83,765
2013-08-22T00:00:00Z,4854.0,772
2013-08-23T00:00:00Z,5074.83,827
2013-08-24T00:00:00Z,3060.25,452
2013-08-25T00:00:00Z,2114.61,288
2013-08-26T00:00:00Z,4105.96,717
2013-08-27T00:00:00Z,4081.74,717
2013-08-28T00:00:00Z,4382.5,754
2013-08-29T00:00:00Z,4733.04,801
2013-08-30T00:00:00Z,4827.99,768
2013-08-31T00:00:00Z,2643.94,387
2013-01-09T00:00:00Z,1787.33,276
2013-02-09T00:00:00Z,1933.52,279
2013-03-09T00:00:00Z,4243.11,724
2013-04-09T00:00:00Z,4316.79,750
2013-05-09T00:00:00Z,4622.39,772
2013-06-09T00:00:00Z,4390.54,732
2013-07-09T00:00:00Z,2695.29,385
2013-08-09T00:00:00Z,1939.16,284
2013-09-09T00:00:00Z,4189.91,720
2013-10-09T00:00:00Z,4386.11,784
2013-11-09T00:00:00Z,3901.88,715
2013-12-09T00:00:00Z,4141.14,714
