,timeStamp,sales,transactions
1257,2016-06-16 00:00:00,5287.26,798
1258,2016-06-17 00:00:00,5431.63,820
1259,2016-06-18 00:00:00,3193.02,441
1260,2016-06-19 00:00:00,1742.81,248
1261,2016-06-20 00:00:00,4868.77,732
1262,2016-06-21 00:00:00,4906.38,737
1263,2016-06-22 00:00:00,4970.83,755
1264,2016-06-23 00:00:00,5079.15,800
1265,2016-06-24 00:00:00,5255.92,792
1266,2016-06-25 00:00:00,3030.88,424
1267,2016-06-26 00:00:00,2686.76,337
1268,2016-06-27 00:00:00,4361.95,721
1269,2016-06-28 00:00:00,4993.81,742
1270,2016-06-29 00:00:00,4669.77,750
1271,2016-06-30 00:00:00,5379.65,820
1272,2016-07-01 00:00:00,5210.56,778
1273,2016-07-02 00:00:00,2750.86,396
1274,2016-07-03 00:00:00,2295.13,287
1275,2016-07-04 00:00:00,1484.98,220
1276,2016-07-05 00:00:00,4252.75,675
1277,2016-07-06 00:00:00,4482.48,707
1278,2016-07-07 00:00:00,5101.81,761
1279,2016-07-08 00:00:00,5748.75,799
1280,2016-07-09 00:00:00,3165.94,447
1281,2016-07-10 00:00:00,2379.45,308
1282,2016-07-11 00:00:00,4704.83,728
1283,2016-07-12 00:00:00,5166.32,773
1284,2016-07-13 00:00:00,5086.09,729
1285,2016-07-14 00:00:00,5380.82,783
1286,2016-07-15 00:00:00,5540.5,802
1287,2016-07-16 00:00:00,2991.92,388
1288,2016-07-17 00:00:00,2304.81,311
1289,2016-07-18 00:00:00,4764.53,725
1290,2016-07-19 00:00:00,4936.76,753
1291,2016-07-20 00:00:00,4859.32,756
1292,2016-07-21 00:00:00,5241.48,818
1293,2016-07-22 00:00:00,5648.1,792
1294,2016-07-23 00:00:00,3199.49,428
1295,2016-07-24 00:00:00,2554.65,351
1296,2016-07-25 00:00:00,4456.16,665
1297,2016-07-26 00:00:00,5060.6,796
1298,2016-07-27 00:00:00,4938.77,753
1299,2016-07-28 00:00:00,5385.64,811
1300,2016-07-29 00:00:00,5410.94,806
1301,2016-07-30 00:00:00,3148.22,459
1302,2016-07-31 00:00:00,2651.68,334
1303,2016-08-01 00:00:00,4586.41,702
1304,2016-08-02 00:00:00,5159.22,795
1305,2016-08-03 00:00:00,5154.56,808
1306,2016-08-04 00:00:00,5164.66,794
1307,2016-08-05 00:00:00,5396.25,818
1308,2016-08-06 00:00:00,3193.35,412
1309,2016-08-07 00:00:00,2211.67,302
1310,2016-08-08 00:00:00,5145.88,781
1311,2016-08-09 00:00:00,4580.63,732
1312,2016-08-10 00:00:00,4810.67,714
1313,2016-08-11 00:00:00,5071.98,785
1314,2016-08-12 00:00:00,5099.23,767
1315,2016-08-13 00:00:00,3005.57,385
1316,2016-08-14 00:00:00,2263.44,299
1317,2016-08-15 00:00:00,4500.02,694
1318,2016-08-16 00:00:00,4311.88,709
1319,2016-08-17 00:00:00,4513.6,731
1320,2016-08-18 00:00:00,4627.4,738
1321,2016-08-19 00:00:00,4195.53,648
1322,2016-08-20 00:00:00,2967.39,393
1323,2016-08-21 00:00:00,2308.86,302
1324,2016-08-22 00:00:00,4497.0,759
1325,2016-08-23 00:00:00,4765.33,741
1326,2016-08-24 00:00:00,4255.98,661
1327,2016-08-25 00:00:00,4970.73,783
1328,2016-08-26 00:00:00,5514.45,831
1329,2016-08-27 00:00:00,2813.61,412
1330,2016-08-28 00:00:00,2027.08,304
1331,2016-08-29 00:00:00,4665.65,763
1332,2016-08-30 00:00:00,4679.8,751
1333,2016-08-31 00:00:00,4912.63,766
1334,2016-09-01 00:00:00,5186.39,778
1335,2016-09-02 00:00:00,5119.24,760
1336,2016-09-03 00:00:00,2724.62,383
1337,2016-09-04 00:00:00,2141.96,288
1338,2016-09-05 00:00:00,2013.7,305
1339,2016-09-06 00:00:00,4526.85,726
1340,2016-09-07 00:00:00,4577.31,775
1341,2016-09-08 00:00:00,4506.11,707
1342,2016-09-09 00:00:00,5394.25,834
1343,2016-09-10 00:00:00,3159.56,435
1344,2016-09-11 00:00:00,2159.98,343
1345,2016-09-12 00:00:00,4825.57,746
1346,2016-09-13 00:00:00,4352.18,710
1347,2016-09-14 00:00:00,4414.2,713
1348,2016-09-15 00:00:00,4641.89,698
1349,2016-09-16 00:00:00,4847.89,712
1350,2016-09-17 00:00:00,2649.02,376
1351,2016-09-18 00:00:00,2179.47,310
1352,2016-09-19 00:00:00,4040.74,659
1353,2016-09-20 00:00:00,4141.77,677
1354,2016-09-21 00:00:00,4568.49,714
1355,2016-09-22 00:00:00,4824.94,721
1356,2016-09-23 00:00:00,5312.83,811
1357,2016-09-24 00:00:00,2619.18,361
1358,2016-09-25 00:00:00,2457.7,323
1359,2016-09-26 00:00:00,4221.86,683
1360,2016-09-27 00:00:00,4615.59,732
1361,2016-09-28 00:00:00,4468.68,674
1362,2016-09-29 00:00:00,5232.01,775
1363,2016-09-30 00:00:00,4449.33,666
1364,2016-10-01 00:00:00,3216.84,441
1365,2016-10-02 00:00:00,2352.16,307
1366,2016-10-03 00:00:00,4511.41,726
1367,2016-10-04 00:00:00,4633.17,724
1368,2016-10-05 00:00:00,5185.51,817
1369,2016-10-06 00:00:00,4813.36,752
1370,2016-10-07 00:00:00,5410.44,765
1371,2016-10-08 00:00:00,3614.49,461
1372,2016-10-09 00:00:00,2291.63,294
1373,2016-10-10 00:00:00,4702.39,741
1374,2016-10-11 00:00:00,4607.58,762
1375,2016-10-12 00:00:00,4759.09,743
1376,2016-10-13 00:00:00,4774.3,719
1377,2016-10-14 00:00:00,5386.95,775
1378,2016-10-15 00:00:00,2591.68,350
1379,2016-10-16 00:00:00,1964.08,249
1380,2016-10-17 00:00:00,4788.19,720
1381,2016-10-18 00:00:00,4113.57,640
1382,2016-10-19 00:00:00,5050.98,783
1383,2016-10-20 00:00:00,5299.13,784
1384,2016-10-21 00:00:00,5699.15,803
1385,2016-10-22 00:00:00,3437.98,450
1386,2016-10-23 00:00:00,2210.42,289
1387,2016-10-24 00:00:00,4660.29,750
1388,2016-10-25 00:00:00,4940.29,786
1389,2016-10-26 00:00:00,4991.89,742
1390,2016-10-27 00:00:00,4978.87,737
1391,2016-10-28 00:00:00,5152.97,746
1392,2016-10-29 00:00:00,3108.0,424
1393,2016-10-30 00:00:00,2560.65,307
1394,2016-10-31 00:00:00,4596.79,682
1395,2016-11-01 00:00:00,4447.17,675
1396,2016-11-02 00:00:00,5282.52,790
1397,2016-11-03 00:00:00,4864.98,746
1398,2016-11-04 00:00:00,5124.71,737
1399,2016-11-05 00:00:00,3297.0,405
1400,2016-11-06 00:00:00,2296.03,296
1401,2016-11-07 00:00:00,4671.1,735
1402,2016-11-08 00:00:00,4521.71,708
1403,2016-11-09 00:00:00,4852.5,737
1404,2016-11-10 00:00:00,5080.29,776
1405,2016-11-11 00:00:00,5190.3,745
1406,2016-11-12 00:00:00,3092.24,403
1407,2016-11-13 00:00:00,2063.81,262
1408,2016-11-14 00:00:00,4462.29,656
1409,2016-11-15 00:00:00,4566.34,713
1410,2016-11-16 00:00:00,4749.09,741
1411,2016-11-17 00:00:00,5028.42,778
1412,2016-11-18 00:00:00,5190.1,785
1413,2016-11-19 00:00:00,3048.24,423
1414,2016-11-20 00:00:00,2342.2,296
1415,2016-11-21 00:00:00,5019.07,754
1416,2016-11-22 00:00:00,4690.53,730
1417,2016-11-23 00:00:00,5463.71,725
1418,2016-11-25 00:00:00,2923.34,424
1419,2016-11-26 00:00:00,2519.88,326
1420,2016-11-27 00:00:00,2261.07,292
1421,2016-11-28 00:00:00,4371.73,684
1422,2016-11-29 00:00:00,4909.45,707
1423,2016-11-30 00:00:00,5207.23,778
1424,2016-12-01 00:00:00,4881.16,741
1425,2016-12-02 00:00:00,5752.01,832
1426,2016-12-03 00:00:00,3298.76,419
1427,2016-12-04 00:00:00,2617.69,330
1428,2016-12-05 00:00:00,4301.62,672
1429,2016-12-06 00:00:00,4588.86,672
1430,2016-12-07 00:00:00,4999.36,754
1431,2016-12-08 00:00:00,4840.28,729
1432,2016-12-09 00:00:00,5467.72,780
1433,2016-12-10 00:00:00,3117.88,409
1434,2016-12-11 00:00:00,2525.57,306
1435,2016-12-12 00:00:00,4324.32,696
1436,2016-12-13 00:00:00,4327.57,641
1437,2016-12-14 00:00:00,4670.39,693
1438,2016-12-15 00:00:00,4797.82,693
1439,2016-12-16 00:00:00,4983.25,730
1440,2016-12-17 00:00:00,2550.32,317
1441,2016-12-18 00:00:00,2207.17,283
1442,2016-12-19 00:00:00,4477.59,671
1443,2016-12-20 00:00:00,4938.46,741
1444,2016-12-21 00:00:00,5029.63,754
1445,2016-12-22 00:00:00,5341.73,765
1446,2016-12-23 00:00:00,4718.72,630
1447,2016-12-24 00:00:00,1907.58,238
1448,2016-12-25 00:00:00,0.0,0
1449,2016-12-26 00:00:00,2565.64,338
1450,2016-12-27 00:00:00,4781.95,684
1451,2016-12-28 00:00:00,4577.04,645
1452,2016-12-29 00:00:00,4848.98,655
1453,2016-12-30 00:00:00,4666.99,641
1454,2016-12-31 00:00:00,2576.1,313
1455,2017-01-01 00:00:00,2027.95,235
1456,2017-01-02 00:00:00,2726.33,366
1457,2017-01-03 00:00:00,4243.0,647
1458,2017-01-04 00:00:00,4643.53,688
1459,2017-01-05 00:00:00,4217.33,608
1460,2017-01-06 00:00:00,5002.19,700
1461,2017-01-07 00:00:00,2724.4,353
1462,2017-01-08 00:00:00,1952.37,260
1463,2017-01-09 00:00:00,3828.77,600
1464,2017-01-10 00:00:00,4395.47,657
1465,2017-01-11 00:00:00,4408.24,671
1466,2017-01-12 00:00:00,4667.41,693
1467,2017-01-13 00:00:00,4777.61,683
1468,2017-01-14 00:00:00,2619.47,347
1469,2017-01-15 00:00:00,1929.52,268
1470,2017-01-16 00:00:00,4163.24,635
1471,2017-01-17 00:00:00,4182.28,658
1472,2017-01-18 00:00:00,4048.13,611
1473,2017-01-19 00:00:00,4588.38,689
1474,2017-01-20 00:00:00,5091.83,733
1475,2017-01-21 00:00:00,2911.96,416
1476,2017-01-22 00:00:00,2080.45,281
